domain,tld,ml_probability,source,is_featureless,domain_length,entropy,contains_brand,cert_is_lets_encrypt,cert_subject_has_org,is_dangerous_tld,is_legitimate_tld
3cis.com.cn,cn,0.029809333,certificates,False,11.0,2.8453509366224368,0.0,0.0,0.0,True,False
5eyvdyee.lat,lat,0.029982029,phishtank,False,12.0,3.0220552088742,0.0,0.0,0.0,True,False
as324ind.lat,lat,0.030106986,phishtank,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
goo.io,io,0.030149437,jpcert,False,6.0,1.7924812503605778,0.0,1.0,0.0,False,True
bqa82q.lat,lat,0.030509261,phishtank,False,10.0,2.9219280948873623,0.0,0.0,0.0,True,False
interieursite.be,be,0.030589765,phishtank,False,16.0,2.952819531114783,0.0,1.0,0.0,False,False
szonyegtisztito-karpittisztito.hu,hu,0.030648509,jpcert,False,33.0,3.6648248031363186,0.0,1.0,0.0,False,False
xn--90aemgtfodc1a8f.xn--80adxhks,xn--80adxhks,0.03108591,jpcert,False,32.0,4.140319531114783,0.0,1.0,0.0,False,False
megasolucoes.pt,pt,0.031197568,jpcert,False,15.0,3.506890595608518,0.0,1.0,0.0,False,False
sniperland.by,by,0.03121367,phishtank,False,13.0,3.5465935642949384,0.0,1.0,0.0,False,False
visamir.com,com,0.03145981,certificates,False,11.0,3.0957952550009344,1.0,1.0,0.0,False,True
newsletters.comu.su,su,0.031505346,phishtank,False,19.0,3.4316235658474303,0.0,1.0,0.0,False,False
to.lk,lk,0.031516876,phishtank,False,5.0,2.321928094887362,0.0,1.0,0.0,False,False
blackcolt.cn,cn,0.031750716,certificates,False,12.0,3.0220552088742,0.0,0.0,0.0,True,False
oscar-sun.gr,gr,0.031804264,phishtank,False,12.0,3.2516291673878226,0.0,1.0,0.0,False,False
ina.am,am,0.0318346,phishtank,False,6.0,2.2516291673878226,0.0,1.0,0.0,False,False
42dosz2.lat,lat,0.03197273,phishtank,False,11.0,3.2776134368191165,0.0,0.0,0.0,True,False
rahmani.click,click,0.03200569,phishtank,False,13.0,3.238901256602631,0.0,1.0,0.0,True,False
thatguy.cn,cn,0.032034412,jpcert,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
lexa.com.tr,tr,0.032191932,jpcert,False,11.0,3.277613436819116,0.0,1.0,0.0,False,False
urlsurvey.co.in,in,0.032826677,jpcert,False,15.0,3.5068905956085183,0.0,1.0,0.0,False,False
cehsenseos.icu,icu,0.033415183,phishtank,False,14.0,2.9852281360342525,0.0,1.0,0.0,True,False
i5s.top,top,0.033451352,certificates,False,7.0,2.807354922057604,0.0,0.0,0.0,True,False
bebimedicalgroup.cn,cn,0.033520076,jpcert,False,19.0,3.826874881864636,0.0,1.0,0.0,True,False
achleshwar.in,in,0.033936772,phishtank,False,13.0,3.3927474104487847,0.0,1.0,0.0,False,False
seahawks.ch,ch,0.033952575,jpcert,False,11.0,2.9139770731827523,0.0,1.0,0.0,False,False
wwwallegro.cz,cz,0.03423171,phishtank,False,13.0,3.180832987205441,1.0,0.0,0.0,False,False
short.bid,bid,0.034357484,phishtank,False,9.0,3.169925001442312,0.0,1.0,0.0,False,False
postbern.cc,cc,0.034437396,phishtank,False,11.0,3.277613436819116,0.0,0.0,0.0,True,False
k5o6som8.lat,lat,0.034704667,phishtank,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
zzhaoqn.cn,cn,0.034892477,jpcert,False,10.0,2.9219280948873623,0.0,0.0,0.0,True,False
kmiiuojsk.net.tr,tr,0.03552677,jpcert,False,16.0,3.5,0.0,1.0,0.0,False,False
dmaerket.click,click,0.035652917,phishtank,False,14.0,3.378783493486176,0.0,1.0,0.0,True,False
stupina.eu,eu,0.0358867,phishtank,False,10.0,3.121928094887362,0.0,1.0,0.0,False,False
torvi.pt,pt,0.035979666,phishtank,False,8.0,2.75,0.0,1.0,0.0,False,False
kandcrecycling.co.za,za,0.036121774,jpcert,False,20.0,3.621928094887362,0.0,1.0,0.0,False,False
adwz.cn,cn,0.03612824,phishtank,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
synergyminerals.in,in,0.036619823,phishtank,False,18.0,3.350209029099897,0.0,1.0,0.0,False,False
buboaleimxrt.xyz,xyz,0.037052587,jpcert,False,16.0,3.75,0.0,1.0,0.0,True,False
hcimportadora.cl,cl,0.0372615,phishtank,False,16.0,3.5,0.0,1.0,0.0,False,False
1i2eeb24.lat,lat,0.037671663,phishtank,False,12.0,3.2516291673878226,0.0,0.0,0.0,True,False
giwpashion.xyz,xyz,0.037806377,jpcert,False,14.0,3.6644977792004623,0.0,1.0,0.0,True,False
sadaohospital.go.th,th,0.038194746,jpcert,False,19.0,3.326360407952694,0.0,1.0,0.0,False,False
ggetech.us,us,0.038372386,phishtank,False,10.0,2.9219280948873623,0.0,1.0,0.0,False,False
eposcard.cc,cc,0.038493052,jpcert,False,11.0,3.027169118440619,1.0,1.0,0.0,True,False
tagomori.biz,biz,0.038589463,jpcert,False,12.0,3.2516291673878226,0.0,1.0,0.0,False,False
villaandreas.gr,gr,0.038897917,phishtank,False,15.0,3.3232314287976203,0.0,1.0,0.0,False,False
happypet.mx,mx,0.039201822,jpcert,False,11.0,3.027169118440619,0.0,1.0,0.0,False,False
uzdrbmn.shop,shop,0.03937427,jpcert,False,12.0,3.584962500721156,0.0,0.0,0.0,False,False
jp-amazonid5654720.com,com,0.039412722,jpcert,False,22.0,4.095795255000932,0.0,0.0,0.0,False,True
goldennumber.pk,pk,0.039521247,jpcert,False,15.0,3.640223928941851,0.0,1.0,0.0,False,False
panther.wiki,wiki,0.03957654,jpcert,False,12.0,3.4182958340544896,0.0,1.0,0.0,False,False
playstationgames.in,in,0.039842222,phishtank,False,19.0,3.5766176449086653,0.0,0.0,0.0,False,False
infinitoradio.com.ar,ar,0.03992343,jpcert,False,20.0,3.2841837197791888,0.0,1.0,0.0,False,False
praevida.com.ar,ar,0.040330846,jpcert,False,15.0,3.323231428797621,0.0,1.0,0.0,False,False
cemev.com.ar,ar,0.040796332,phishtank,False,12.0,2.9182958340544896,0.0,1.0,0.0,False,False
2ctcat.lat,lat,0.040836196,phishtank,False,10.0,2.446439344671015,0.0,0.0,0.0,True,False
huwaifeng.cn,cn,0.04085543,certificates,False,12.0,3.4182958340544896,0.0,1.0,0.0,True,False
ms-sharepoint-files-download.xyz,xyz,0.041009687,phishtank,False,32.0,4.179229296672174,0.0,1.0,0.0,True,False
waa.ai,ai,0.04108249,jpcert,False,6.0,1.7924812503605778,0.0,1.0,0.0,False,False
susolucionchile.cl,cl,0.04141436,phishtank,False,18.0,3.197159723424149,0.0,1.0,0.0,False,False
eabener.cn,cn,0.041781094,jpcert,False,10.0,2.6464393446710153,0.0,1.0,0.0,True,False
251az4.lat,lat,0.04240313,phishtank,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
water-front.gr,gr,0.04287217,phishtank,False,14.0,3.3248629576173574,0.0,1.0,0.0,False,False
digitalplace.space,space,0.04290016,phishtank,False,18.0,3.350209029099897,0.0,0.0,0.0,False,False
jademorgan.co.nz,nz,0.043310236,phishtank,False,16.0,3.5,0.0,1.0,0.0,False,False
hypr.ink,ink,0.043677576,jpcert,False,8.0,3.0,0.0,1.0,0.0,False,False
shinzou.love,love,0.043786682,jpcert,False,12.0,3.418295834054489,0.0,1.0,0.0,False,False
mfgf.hu,hu,0.04384275,jpcert,False,7.0,2.5216406363433186,0.0,1.0,0.0,False,False
replug.link,link,0.043867163,phishtank,False,11.0,3.277613436819116,0.0,1.0,0.0,True,False
sxmba.com.cn,cn,0.0441709,jpcert,False,12.0,3.084962500721156,0.0,0.0,0.0,True,False
cajaal.pe,pe,0.04443965,phishtank,False,9.0,2.6416041678685933,0.0,1.0,0.0,False,False
2hsh6e.lat,lat,0.04444354,phishtank,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
cenkaskalli.com.tr,tr,0.04480159,jpcert,False,18.0,3.6143694458867563,0.0,1.0,0.0,False,False
mlrip.ac.in,in,0.04550446,phishtank,False,11.0,3.095795255000934,0.0,1.0,0.0,False,False
imsj.cn,cn,0.045693457,jpcert,False,7.0,2.807354922057604,0.0,0.0,0.0,True,False
harisan.co.in,in,0.045774676,jpcert,False,13.0,3.085055102756477,0.0,1.0,0.0,False,False
agdefei.cn,cn,0.0458872,jpcert,False,10.0,3.121928094887362,0.0,1.0,0.0,True,False
tandtek.dk,dk,0.04607252,phishtank,False,10.0,2.7219280948873625,0.0,1.0,0.0,False,False
marketagricola.pe,pe,0.046085767,jpcert,False,17.0,3.5724694587701364,0.0,1.0,0.0,False,False
carenet.lk,lk,0.046178404,jpcert,False,10.0,3.121928094887362,0.0,1.0,0.0,False,False
emghjoue.top,top,0.04681352,phishtank,False,12.0,3.2516291673878226,0.0,1.0,0.0,True,False
wistariatree.cn,cn,0.046816897,jpcert,False,15.0,3.2402239289418517,0.0,1.0,0.0,True,False
usuariosnetb.icu,icu,0.04691838,phishtank,False,16.0,3.452819531114783,0.0,1.0,0.0,True,False
fastsettlementhub.click,click,0.047025576,phishtank,False,23.0,3.708132064658602,0.0,1.0,0.0,True,False
gjilan.al,al,0.04743758,jpcert,False,9.0,2.725480556997868,0.0,1.0,0.0,False,False
gasforafrica.co.za,za,0.047661405,phishtank,False,18.0,3.169925001442312,0.0,1.0,0.0,False,False
consultantsgroup.com.pk,pk,0.04767618,phishtank,False,23.0,3.708132064658602,0.0,1.0,0.0,False,False
bank-pko.pl,pl,0.048312936,phishtank,False,11.0,3.095795255000934,0.0,1.0,0.0,False,False
zsedsu.cn,cn,0.048977178,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
promocjeallegro.pl,pl,0.049018785,phishtank,False,18.0,3.3082708345352603,1.0,1.0,0.0,False,False
tceband.info,info,0.04913738,phishtank,False,12.0,3.418295834054489,0.0,1.0,0.0,False,False
tg1.com.cn,cn,0.04967136,jpcert,False,10.0,2.921928094887362,0.0,0.0,0.0,True,False
sprl.in,in,0.049697537,phishtank,False,7.0,2.807354922057604,0.0,1.0,0.0,False,False
vivido-office.ro,ro,0.050550982,jpcert,False,16.0,3.1556390622295662,0.0,1.0,0.0,False,False
myjcb-no.me,me,0.050749578,jpcert,False,11.0,3.2776134368191165,0.0,1.0,0.0,False,False
robonelectric.co.za,za,0.050776664,phishtank,False,19.0,3.43162356584743,0.0,1.0,0.0,False,False
sarkariupdate.in,in,0.050977442,jpcert,False,16.0,3.452819531114783,0.0,1.0,0.0,False,False
amazons.top,top,0.051075626,certificates,False,11.0,3.0957952550009344,0.0,1.0,0.0,True,False
cos.ge,ge,0.05166685,phishtank,False,6.0,2.584962500721156,0.0,1.0,0.0,False,False
mtalu.cn,cn,0.051832914,jpcert,False,8.0,3.0,0.0,1.0,0.0,True,False
timepieces.com.sg,sg,0.052091066,phishtank,False,17.0,3.2195282822995477,0.0,1.0,0.0,False,False
ceoyz.cn,cn,0.052246246,jpcert,False,8.0,2.75,0.0,0.0,0.0,True,False
storetech.pe,pe,0.052338354,phishtank,False,12.0,3.0220552088742,0.0,1.0,0.0,False,False
sparkasse-spush.de,de,0.052506857,phishtank,False,18.0,3.1916116417513782,1.0,1.0,0.0,False,True
absolutepleasure.com.my,my,0.052529693,phishtank,False,23.0,3.708132064658602,0.0,1.0,0.0,False,False
senatgold.space,space,0.053218823,phishtank,False,15.0,3.506890595608518,0.0,1.0,0.0,False,False
shresthasameerman.com.np,np,0.053221874,phishtank,False,24.0,3.459147917027245,0.0,1.0,0.0,False,False
sumup.root.sx,sx,0.053480286,phishtank,False,13.0,3.085055102756477,0.0,1.0,0.0,False,False
avnetworkonsite.co.za,za,0.0538089,jpcert,False,21.0,3.6897037321995465,0.0,1.0,0.0,False,False
kobayashi.farm,farm,0.05382278,jpcert,False,14.0,3.4677201004745006,0.0,0.0,0.0,False,False
spmmotors.in,in,0.054342218,phishtank,False,12.0,3.0849625007211556,0.0,1.0,0.0,False,False
hfsvfn.icu,icu,0.05444768,phishtank,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
aldapcon.ng,ng,0.05454331,phishtank,False,11.0,3.0957952550009344,0.0,1.0,0.0,False,False
mopty.cn,cn,0.055835534,jpcert,False,8.0,3.0,0.0,0.0,0.0,True,False
jp-pay.me,me,0.0561843,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,False,False
issiuk.com.cn,cn,0.05639025,jpcert,False,13.0,3.0850551027564768,0.0,1.0,0.0,True,False
ovrar.cn,cn,0.056452584,phishtank,False,8.0,2.75,0.0,0.0,0.0,True,False
igesz.cn,cn,0.056572687,phishtank,False,8.0,3.0,0.0,0.0,0.0,True,False
cvioz.cn,cn,0.05698232,phishtank,False,8.0,2.75,0.0,0.0,0.0,True,False
mang123.cn,cn,0.057025705,certificates,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
lenuta.co.id,id,0.05719748,phishtank,False,12.0,3.4182958340544896,0.0,1.0,0.0,False,False
cueseuoet.xyz,xyz,0.059424866,phishtank,False,13.0,3.180832987205441,0.0,1.0,0.0,True,False
freebird.co.in,in,0.059652198,phishtank,False,14.0,3.2359263506290334,0.0,1.0,0.0,False,False
fuegoydelicia.mx,mx,0.059730325,phishtank,False,16.0,3.75,0.0,1.0,0.0,False,False
hansatour.com.py,py,0.059855286,phishtank,False,16.0,3.625,0.0,1.0,0.0,False,False
jp-rakuten.net,net,0.06052117,jpcert,False,14.0,3.378783493486176,1.0,0.0,0.0,False,True
aemvx.cn,cn,0.06086601,jpcert,False,8.0,3.0,0.0,0.0,0.0,True,False
cinov.cn,cn,0.060963847,jpcert,False,8.0,2.5,0.0,0.0,0.0,True,False
ojyodcxuisnh.xyz,xyz,0.0610327,jpcert,False,16.0,3.625,0.0,1.0,0.0,True,False
jp-1aa1c01d5bdabc0aa3cc669932c7285b4ebfc8d27.ph,ph,0.061271016,certificates,False,47.0,4.163438256246698,0.0,1.0,0.0,False,False
miamigojesus.edu.pe,pe,0.06174358,phishtank,False,19.0,3.471354487013929,0.0,1.0,0.0,False,False
amzawszone.online,online,0.06376591,jpcert,False,17.0,3.337175341123077,0.0,0.0,0.0,True,False
thesocial.cn,cn,0.064192824,certificates,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
s9fmpo.lat,lat,0.064295046,phishtank,False,10.0,3.321928094887362,0.0,0.0,0.0,True,False
uliu.cn,cn,0.06440407,certificates,False,7.0,2.5216406363433186,0.0,1.0,0.0,True,False
mapsa.com.pe,pe,0.06498488,phishtank,False,12.0,2.9182958340544896,0.0,1.0,0.0,False,False
2aw12d.lat,lat,0.065015845,phishtank,False,10.0,2.9219280948873623,0.0,0.0,0.0,True,False
myjcb-link.me,me,0.065406054,jpcert,False,13.0,3.5465935642949384,0.0,1.0,0.0,False,False
techwizz.in,in,0.06623785,certificates,False,11.0,3.095795255000934,0.0,0.0,0.0,False,False
allnull.cn,cn,0.06662647,certificates,False,10.0,2.321928094887362,0.0,1.0,0.0,True,False
futurethink.co.za,za,0.06735991,phishtank,False,17.0,3.734521664779752,0.0,1.0,0.0,False,False
gesfgeuuw.icu,icu,0.067659765,phishtank,False,13.0,3.0269868333592873,0.0,1.0,0.0,True,False
terrarioskarungen.cl,cl,0.068411894,jpcert,False,20.0,3.621928094887362,0.0,1.0,0.0,False,False
q14xov67.lat,lat,0.06852743,phishtank,False,12.0,3.584962500721156,0.0,0.0,0.0,True,False
sonapta.sn,sn,0.068877876,jpcert,False,10.0,2.721928094887362,0.0,0.0,0.0,False,False
vcsr.cn,cn,0.06933492,jpcert,False,7.0,2.5216406363433186,0.0,0.0,0.0,True,False
godoctor.com.ec,ec,0.06954958,phishtank,False,15.0,2.923231428797621,0.0,1.0,0.0,False,False
res-prontos.kyiv.ua,ua,0.07156293,phishtank,False,19.0,3.826874881864637,0.0,1.0,0.0,False,False
bin.st,st,0.07283635,jpcert,False,6.0,2.584962500721156,0.0,1.0,0.0,False,False
hco-bank.top,top,0.073807575,phishtank,False,12.0,3.418295834054489,0.0,1.0,0.0,True,False
agendarconsulta.link,link,0.0745338,phishtank,False,20.0,3.746439344671015,0.0,1.0,0.0,True,False
silverantik.com.ar,ar,0.074626096,phishtank,False,18.0,3.7254805569978675,0.0,1.0,0.0,False,False
logguscorretora.online,online,0.0756343,phishtank,False,22.0,3.51602764126623,0.0,0.0,0.0,True,False
cafsrl.com.ar,ar,0.07577147,jpcert,False,13.0,3.085055102756477,0.0,1.0,0.0,False,False
7n6o9260.lat,lat,0.07624249,phishtank,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
s.teamw.cc,cc,0.07643831,phishtank,False,10.0,2.9219280948873623,0.0,1.0,0.0,True,False
expy.top,top,0.07660952,jpcert,False,8.0,2.75,0.0,1.0,0.0,True,False
zzyaolejk.com,com,0.077756114,certificates,False,13.0,3.3927474104487847,1.0,1.0,0.0,False,True
site-ontroetge.uno,uno,0.07780516,phishtank,False,18.0,3.266332639970623,0.0,1.0,0.0,False,False
g-jp.top,top,0.078013405,certificates,False,8.0,2.75,0.0,1.0,0.0,True,False
monex.sispro.mx,mx,0.078439906,phishtank,False,15.0,3.2402239289418517,0.0,1.0,0.0,False,False
kumbhatfinancialserviceslimited.com,com,0.07872446,phishtank,False,35.0,4.025591860285232,0.0,1.0,0.0,False,True
friedchicken.cn,cn,0.08085039,certificates,False,15.0,3.189898095464287,0.0,1.0,0.0,True,False
datrixonlineservicia.world,world,0.081139475,phishtank,False,26.0,3.7483286603655737,0.0,1.0,0.0,False,False
8ujshg.lat,lat,0.08144185,phishtank,False,10.0,3.321928094887362,0.0,0.0,0.0,True,False
dhl-news.com,com,0.08244164,phishtank,False,12.0,3.584962500721156,1.0,0.0,0.0,False,True
post-mskklinkn.sbs,sbs,0.08263401,phishtank,False,18.0,3.350209029099897,0.0,1.0,0.0,True,False
applei.jp,jp,0.08274052,jpcert,False,9.0,2.6416041678685933,1.0,0.0,0.0,False,True
jm1860.com.cn,cn,0.08429331,certificates,False,13.0,3.238901256602631,0.0,0.0,0.0,True,False
internetku.id,id,0.08524036,jpcert,False,13.0,3.0850551027564768,0.0,0.0,0.0,False,False
lopezingenieria.com.ar,ar,0.08680571,phishtank,False,22.0,3.572623663895164,0.0,1.0,0.0,False,False
galiciared.online,online,0.08699023,phishtank,False,17.0,3.337175341123077,0.0,1.0,0.0,True,False
TiNy.Cc,Cc,0.088479675,certificates,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
TINy.Cc,Cc,0.088479675,certificates,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
nintendo.pe,pe,0.08919459,jpcert,False,11.0,2.8453509366224368,0.0,0.0,0.0,False,False
harcofed.org.in,in,0.08981276,phishtank,False,15.0,3.5068905956085183,0.0,1.0,0.0,False,False
5ikjskj7.lat,lat,0.0902174,phishtank,False,12.0,3.2516291673878226,0.0,0.0,0.0,True,False
e9u.cc,cc,0.09039326,certificates,False,6.0,2.2516291673878226,0.0,1.0,0.0,True,False
curvesvietnam.com.vn,vn,0.09040031,jpcert,False,20.0,3.5841837197791886,0.0,1.0,0.0,False,False
kelpai.cn,cn,0.091343254,jpcert,False,9.0,3.169925001442312,0.0,1.0,0.0,True,False
gamesens.ir,ir,0.09166193,phishtank,False,11.0,3.095795255000934,0.0,1.0,0.0,False,False
exteriorvenecos.shop,shop,0.092209354,phishtank,False,20.0,3.4841837197791885,0.0,0.0,0.0,False,False
vistaplaya.cl,cl,0.092436254,jpcert,False,13.0,3.180832987205441,0.0,1.0,0.0,False,False
binancell.com,com,0.09251395,certificates,False,13.0,3.238901256602631,1.0,1.0,0.0,False,True
rewards-ff-garena-com.top,top,0.092684455,phishtank,False,25.0,3.8332696895151073,0.0,1.0,0.0,True,False
che-post.work,work,0.09384331,phishtank,False,13.0,3.5465935642949384,0.0,0.0,0.0,False,False
go.click.ly,ly,0.09442577,jpcert,False,11.0,2.913977073182752,0.0,1.0,0.0,False,False
0755yz.com.cn,cn,0.09478231,jpcert,False,13.0,3.238901256602631,0.0,0.0,0.0,True,False
estudiojuri.online,online,0.096002676,jpcert,False,18.0,3.4613201402110083,0.0,0.0,0.0,True,False
ghazalalvand.ir,ir,0.09619491,phishtank,False,15.0,3.2402239289418517,0.0,1.0,0.0,False,False
arazimai.co.il,il,0.09752761,phishtank,False,14.0,2.9852281360342516,0.0,1.0,0.0,False,False
attisguatemala.com,com,0.09755951,phishtank,False,18.0,3.350209029099897,1.0,1.0,0.0,False,True
update-db-tan.app,app,0.09787068,phishtank,False,17.0,3.1751231351134614,0.0,1.0,0.0,False,False
alpha-net.online,online,0.09872825,jpcert,False,16.0,3.327819531114783,0.0,1.0,0.0,True,False
maahaya.cn,cn,0.099200785,certificates,False,10.0,2.5219280948873624,0.0,1.0,0.0,True,False
dmgver.top,top,0.10273495,phishtank,False,10.0,3.321928094887362,0.0,1.0,0.0,True,False
videochat.jee.cx,cx,0.10652165,phishtank,False,16.0,3.452819531114783,0.0,1.0,0.0,False,False
ibndesign.xyz,xyz,0.106777065,phishtank,False,13.0,3.3927474104487847,0.0,1.0,0.0,True,False
g4w.top,top,0.108498946,certificates,False,7.0,2.807354922057604,0.0,0.0,0.0,True,False
govee.icu,icu,0.108887576,phishtank,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
exteriornexoaca.shop,shop,0.10931873,phishtank,False,20.0,3.546439344671015,0.0,0.0,0.0,False,False
arjscl.cn,cn,0.110072404,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
u-m.top,top,0.11110871,jpcert,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
millandfeed.company,company,0.11206329,jpcert,False,19.0,3.6163485660751635,0.0,1.0,0.0,False,False
x05l6ar335rh.lat,lat,0.112848155,phishtank,False,16.0,3.375,0.0,0.0,0.0,True,False
hablw.cn,cn,0.11328053,certificates,False,8.0,3.0,0.0,1.0,0.0,True,False
i-merchant.biz,biz,0.113411725,jpcert,False,14.0,3.6644977792004623,0.0,1.0,0.0,False,False
g6ns7e.cn,cn,0.113488466,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
bobiem.com.mk,mk,0.115496464,jpcert,False,13.0,2.873140679513133,0.0,1.0,0.0,False,False
brandesignertalented.eu,eu,0.116067685,phishtank,False,23.0,3.4642346527265664,0.0,1.0,0.0,False,False
inktheshirta.cc,cc,0.11637498,certificates,False,15.0,3.373557262275185,0.0,1.0,0.0,True,False
kr.pe,pe,0.11822971,phishtank,False,5.0,2.321928094887362,0.0,1.0,0.0,False,False
postnordtud.top,top,0.119361505,phishtank,False,15.0,3.0062389286533895,0.0,0.0,0.0,True,False
camarasciervo.com.mx,mx,0.12158869,phishtank,False,20.0,3.3086949695628416,0.0,1.0,0.0,False,False
xn--100-ti4buj8d5166a.com,com,0.122211345,jpcert,False,25.0,4.213660689688184,0.0,1.0,0.0,False,True
myetherwallet.comko.cc,cc,0.12316029,jpcert,False,22.0,3.5726236638951643,0.0,0.0,0.0,True,False
wf12349.com.cn,cn,0.12483746,jpcert,False,14.0,3.521640636343319,0.0,0.0,0.0,True,False
oqjbjas.xyz,xyz,0.12543605,phishtank,False,11.0,3.277613436819116,0.0,1.0,0.0,True,False
inicioraiker.site,site,0.12691689,phishtank,False,17.0,3.1692486956952335,0.0,1.0,0.0,True,False
gerenciajuridica.com.mx,mx,0.12765893,phishtank,False,23.0,3.6753108689123644,0.0,1.0,0.0,False,False
crbnfiwodr.xin,xin,0.12883462,phishtank,False,14.0,3.3787834934861767,0.0,1.0,0.0,False,False
palby.info,info,0.128981,certificates,False,10.0,3.321928094887362,0.0,0.0,0.0,False,False
metacenter.com.mx,mx,0.13009857,jpcert,False,17.0,3.1751231351134614,0.0,1.0,0.0,False,False
vxxre.xyz,xyz,0.13017811,certificates,False,9.0,2.6416041678685933,0.0,0.0,0.0,True,False
dnbgyiengh.top,top,0.13099638,phishtank,False,14.0,3.521640636343319,0.0,1.0,0.0,True,False
smbc-cardbv.icu,icu,0.13171908,phishtank,False,15.0,3.4565647621309536,0.0,1.0,0.0,True,False
correos.lol,lol,0.13270703,jpcert,False,11.0,2.663532754804255,0.0,1.0,0.0,False,False
jibunbank.pro,pro,0.13314284,certificates,False,13.0,3.3927474104487847,0.0,1.0,0.0,False,False
lgo66.club,club,0.13345267,jpcert,False,10.0,2.9219280948873623,0.0,1.0,0.0,False,False
wofowon.org.np,np,0.13464233,phishtank,False,14.0,2.8073549220576046,0.0,1.0,0.0,False,False
smbc-cardnm.icu,icu,0.13551003,phishtank,False,15.0,3.4565647621309536,0.0,1.0,0.0,True,False
3tdvt.lat,lat,0.1372588,phishtank,False,9.0,2.6416041678685933,0.0,0.0,0.0,True,False
sheilhoward.bond,bond,0.13747807,jpcert,False,16.0,3.625,0.0,0.0,0.0,False,False
dniperu.online,online,0.13910288,phishtank,False,14.0,3.182005814760214,0.0,0.0,0.0,True,False
ink-a.co.il,il,0.13943097,jpcert,False,11.0,3.0957952550009344,0.0,1.0,0.0,False,False
owtltigtp.cn,cn,0.14133607,phishtank,False,12.0,3.188721875540867,0.0,1.0,0.0,True,False
dasong.info,info,0.14183958,jpcert,False,11.0,3.095795255000934,0.0,1.0,0.0,False,False
ojxrik.cn,cn,0.14218676,phishtank,False,9.0,3.169925001442312,0.0,1.0,0.0,True,False
einoq.cn,cn,0.14935926,jpcert,False,8.0,2.75,0.0,1.0,0.0,True,False
dshous.cn,cn,0.1496637,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
photoniccrystal.cn,cn,0.14989422,jpcert,False,18.0,3.5724312513221195,0.0,1.0,0.0,True,False
7vah.top,top,0.15042616,phishtank,False,8.0,3.0,0.0,0.0,0.0,True,False
ups.com-qwaf.cc,cc,0.1505799,phishtank,False,15.0,3.456564762130953,0.0,1.0,0.0,True,False
phoenix288.info,info,0.15215059,phishtank,False,15.0,3.373557262275185,0.0,0.0,0.0,False,False
bitconce.top,top,0.15483359,phishtank,False,12.0,3.0849625007211556,0.0,1.0,0.0,True,False
0bdypy5o.lat,lat,0.15552318,phishtank,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
tolls.txtagifuw.cc,cc,0.1564147,phishtank,False,18.0,3.572431251322119,0.0,1.0,0.0,True,False
hupaw.cn,cn,0.15691748,phishtank,False,8.0,3.0,0.0,1.0,0.0,True,False
smbc-cardnb.icu,icu,0.15833165,phishtank,False,15.0,3.4565647621309536,0.0,1.0,0.0,True,False
eriuioetrt.top,top,0.1584265,jpcert,False,14.0,2.8962915290459277,0.0,1.0,0.0,True,False
portalsyncs.site,site,0.15975392,phishtank,False,16.0,3.577819531114783,0.0,0.0,0.0,True,False
fzghak.cn,cn,0.16311844,phishtank,False,9.0,3.169925001442312,0.0,0.0,0.0,True,False
almiras.kz,kz,0.1632028,phishtank,False,10.0,3.121928094887362,0.0,1.0,0.0,False,False
soilsta.co.za,za,0.16646221,jpcert,False,13.0,3.085055102756477,0.0,1.0,0.0,False,False
bgnroh.xyz,xyz,0.16711088,phishtank,False,10.0,3.321928094887362,0.0,0.0,0.0,True,False
sea-doo.cloud,cloud,0.16785504,phishtank,False,13.0,3.180832987205441,0.0,1.0,0.0,False,False
jpmercari.org,org,0.1688831,jpcert,False,13.0,3.334679141051595,1.0,1.0,0.0,False,True
etc-akiaki.cam,cam,0.16987732,certificates,False,14.0,3.039148671903071,0.0,0.0,0.0,False,False
yourvacancytoday.click,click,0.1709442,phishtank,False,22.0,3.5726236638951625,0.0,1.0,0.0,True,False
y6956.cc,cc,0.17201412,jpcert,False,8.0,2.5,0.0,1.0,0.0,True,False
segurobradescodental.com.br,br,0.17360316,phishtank,False,27.0,3.782122224145306,1.0,1.0,0.0,False,True
